id,attack_cat
32579,DoS
32580,Worms
32581,Normal
32582,Exploits
32583,Generic
32584,Exploits
32585,Exploits
32586,Fuzzers
32587,Normal
32588,Generic
32589,Generic
32590,Normal
32591,Generic
32592,Generic
32593,Generic
32594,Normal
32595,DoS
32596,Generic
32597,Normal
32598,Generic
32599,Exploits
32600,Generic
32601,Exploits
32602,Normal
32603,Exploits
32604,Normal
32605,Normal
32606,Exploits
32607,Generic
32608,Fuzzers
32609,Generic
32610,Generic
32611,DoS
32612,Exploits
32613,Generic
32614,Exploits
32615,Reconnaissance
32616,Normal
32617,Generic
32618,Normal
32619,Generic
32620,Exploits
32621,Normal
32622,Exploits
32623,Exploits
32624,Generic
32625,Fuzzers
32626,Fuzzers
32627,Generic
32628,Generic
32629,Fuzzers
32630,Normal
32631,Generic
32632,Generic
32633,Generic
32634,Normal
32635,Generic
32636,Fuzzers
32637,Generic
32638,Normal
32639,Normal
32640,Normal
32641,Exploits
32642,Generic
32643,Normal
32644,Reconnaissance
32645,Generic
32646,Exploits
32647,DoS
32648,Normal
32649,Fuzzers
32650,Exploits
32651,DoS
32652,Normal
32653,Normal
32654,Normal
32655,Exploits
32656,Exploits
32657,Generic
32658,Fuzzers
32659,Reconnaissance
32660,DoS
32661,Normal
32662,Exploits
32663,Exploits
32664,DoS
32665,DoS
32666,Fuzzers
32667,Reconnaissance
32668,Exploits
32669,Exploits
32670,Normal
32671,Exploits
32672,DoS
32673,Exploits
32674,Generic
32675,Normal
32676,Normal
32677,Generic
32678,Normal
32679,Normal
32680,Fuzzers
32681,Generic
32682,Generic
32683,DoS
32684,Generic
32685,Generic
32686,Exploits
32687,Generic
32688,Reconnaissance
32689,DoS
32690,Normal
32691,Normal
32692,Exploits
32693,Fuzzers
32694,Generic
32695,Exploits
32696,Backdoor
32697,Fuzzers
32698,Exploits
32699,Normal
32700,Normal
32701,Exploits
32702,Normal
32703,Normal
32704,Reconnaissance
32705,Normal
32706,Generic
32707,Normal
32708,Exploits
32709,Generic
32710,Backdoor
32711,Normal
32712,Exploits
32713,Normal
32714,DoS
32715,Normal
32716,Fuzzers
32717,DoS
32718,Normal
32719,Normal
32720,Normal
32721,Reconnaissance
32722,Fuzzers
32723,Normal
32724,DoS
32725,Normal
32726,Exploits
32727,Normal
32728,Normal
32729,Generic
32730,Normal
32731,Generic
32732,Generic
32733,Exploits
32734,Normal
32735,Exploits
32736,Fuzzers
32737,Normal
32738,Generic
32739,Exploits
32740,DoS
32741,Normal
32742,Exploits
32743,Exploits
32744,Exploits
32745,Fuzzers
32746,Normal
32747,Fuzzers
32748,Exploits
32749,Generic
32750,Exploits
32751,Analysis
32752,DoS
32753,Normal
32754,Normal
32755,Normal
32756,Generic
32757,DoS
32758,Normal
32759,Generic
32760,Normal
32761,DoS
32762,Reconnaissance
32763,Exploits
32764,DoS
32765,Normal
32766,Generic
32767,Exploits
32768,Normal
32769,Normal
32770,Reconnaissance
32771,Fuzzers
32772,Normal
32773,Exploits
32774,Exploits
32775,DoS
32776,Generic
32777,Generic
32778,Fuzzers
32779,Normal
32780,Shellcode
32781,Exploits
32782,DoS
32783,Exploits
32784,Normal
32785,Normal
32786,Fuzzers
32787,Reconnaissance
32788,Fuzzers
32789,Normal
32790,Generic
32791,Exploits
32792,Generic
32793,Normal
32794,Reconnaissance
32795,Shellcode
32796,Generic
32797,Normal
32798,Backdoor
32799,Exploits
32800,Generic
32801,Normal
32802,Normal
32803,Normal
32804,Generic
32805,Normal
32806,Normal
32807,Reconnaissance
32808,Exploits
32809,Exploits
32810,Exploits
32811,Normal
32812,Normal
32813,Normal
32814,Generic
32815,Normal
32816,Normal
32817,Normal
32818,Generic
32819,Normal
32820,Exploits
32821,Normal
32822,Normal
32823,Reconnaissance
32824,Normal
32825,Normal
32826,Normal
32827,Generic
32828,Generic
32829,Normal
32830,Exploits
32831,Generic
32832,Generic
32833,Generic
32834,Generic
32835,Backdoor
32836,Generic
32837,Normal
32838,Normal
32839,Normal
32840,Fuzzers
32841,Exploits
32842,Generic
32843,Normal
32844,Exploits
32845,Fuzzers
32846,Reconnaissance
32847,Normal
32848,Normal
32849,Normal
32850,Exploits
32851,Exploits
32852,DoS
32853,Reconnaissance
32854,Normal
32855,Exploits
32856,Normal
32857,Exploits
32858,Fuzzers
32859,Normal
32860,Fuzzers
32861,Exploits
32862,Normal
32863,Normal
32864,Backdoor
32865,Exploits
32866,Normal
32867,Normal
32868,Normal
32869,Exploits
32870,Reconnaissance
32871,Exploits
32872,Normal
32873,Generic
32874,Exploits
32875,Generic
32876,Exploits
32877,Generic
32878,Normal
32879,Exploits
32880,Normal
32881,Normal
32882,Generic
32883,Generic
32884,Generic
32885,Generic
32886,Analysis
32887,Generic
32888,Exploits
32889,Generic
32890,Normal
32891,Normal
32892,DoS
32893,Normal
32894,Analysis
32895,Normal
32896,Normal
32897,Fuzzers
32898,Normal
32899,Reconnaissance
32900,Generic
32901,Exploits
32902,Generic
32903,Exploits
32904,Generic
32905,Exploits
32906,Generic
32907,Analysis
32908,Normal
32909,Normal
32910,Normal
32911,Normal
32912,Generic
32913,Exploits
32914,Fuzzers
32915,Normal
32916,DoS
32917,Fuzzers
32918,Normal
32919,Normal
32920,DoS
32921,Normal
32922,Fuzzers
32923,Fuzzers
32924,Exploits
32925,Fuzzers
32926,Normal
32927,DoS
32928,DoS
32929,Reconnaissance
32930,Exploits
32931,Exploits
32932,DoS
32933,Normal
32934,Normal
32935,Exploits
32936,Fuzzers
32937,Normal
32938,Normal
32939,Generic
32940,Exploits
32941,Generic
32942,Normal
32943,Generic
32944,DoS
32945,Exploits
32946,Normal
32947,Normal
32948,Exploits
32949,Exploits
32950,Reconnaissance
32951,Exploits
32952,Generic
32953,Reconnaissance
32954,Fuzzers
32955,Fuzzers
32956,Exploits
32957,Generic
32958,Normal
32959,Fuzzers
32960,DoS
32961,Fuzzers
32962,Normal
32963,Normal
32964,Normal
32965,Normal
32966,Generic
32967,Generic
32968,Normal
32969,Normal
32970,Fuzzers
32971,Normal
32972,Normal
32973,Fuzzers
32974,Normal
32975,Normal
32976,DoS
32977,Generic
32978,Generic
32979,Normal
32980,Normal
32981,Generic
32982,Normal
32983,DoS
32984,Generic
32985,Normal
32986,Generic
32987,Normal
32988,Generic
32989,Exploits
32990,Fuzzers
32991,Exploits
32992,DoS
32993,Generic
32994,Normal
32995,Normal
32996,Analysis
32997,Normal
32998,Normal
32999,Analysis
33000,Generic
33001,Normal
33002,Exploits
33003,Normal
33004,Normal
33005,Generic
33006,Normal
33007,Exploits
33008,DoS
33009,Exploits
33010,Generic
33011,Normal
33012,Fuzzers
33013,DoS
33014,Normal
33015,Generic
33016,Generic
33017,Fuzzers
33018,Generic
33019,Normal
33020,Normal
33021,Exploits
33022,Normal
33023,Normal
33024,Generic
33025,Exploits
33026,Generic
33027,Reconnaissance
33028,Generic
33029,Generic
33030,Normal
33031,Exploits
33032,Exploits
33033,Generic
33034,Exploits
33035,Reconnaissance
33036,Fuzzers
33037,DoS
33038,Exploits
33039,Fuzzers
33040,Normal
33041,Exploits
33042,Fuzzers
33043,Generic
33044,Normal
33045,Generic
33046,Generic
33047,Generic
33048,Normal
33049,Exploits
33050,Exploits
33051,Exploits
33052,Generic
33053,Reconnaissance
33054,DoS
33055,Reconnaissance
33056,Normal
33057,Generic
33058,Generic
33059,Normal
33060,Generic
33061,DoS
33062,Normal
33063,Fuzzers
33064,Exploits
33065,Normal
33066,Normal
33067,Exploits
33068,Fuzzers
33069,Generic
33070,Generic
33071,Normal
33072,Normal
33073,Generic
33074,Normal
33075,Reconnaissance
33076,Normal
33077,Fuzzers
33078,Generic
33079,Fuzzers
33080,Generic
33081,Reconnaissance
33082,Normal
33083,Normal
33084,DoS
33085,Normal
33086,Normal
33087,Normal
33088,Normal
33089,Normal
33090,Normal
33091,Exploits
33092,Shellcode
33093,Exploits
33094,Normal
33095,Exploits
33096,Generic
33097,Normal
33098,Normal
33099,Generic
33100,DoS
33101,Normal
33102,Fuzzers
33103,Normal
33104,Normal
33105,DoS
33106,DoS
33107,Fuzzers
33108,Normal
33109,Normal
33110,Fuzzers
33111,Exploits
33112,Generic
33113,Generic
33114,Normal
33115,Normal
33116,Normal
33117,Reconnaissance
33118,Reconnaissance
33119,Normal
33120,Exploits
33121,Generic
33122,Fuzzers
33123,Exploits
33124,Normal
33125,Normal
33126,Exploits
33127,Normal
33128,Exploits
33129,Generic
33130,Normal
33131,Exploits
33132,Normal
33133,Exploits
33134,Generic
33135,Fuzzers
33136,Reconnaissance
33137,Generic
33138,DoS
33139,Normal
33140,Generic
33141,Exploits
33142,Reconnaissance
33143,Normal
33144,Fuzzers
33145,Exploits
33146,Normal
33147,Normal
33148,Exploits
33149,Normal
33150,Normal
33151,Normal
33152,Generic
33153,Shellcode
33154,Exploits
33155,Normal
33156,Generic
33157,Exploits
33158,DoS
33159,Generic
33160,Fuzzers
33161,Exploits
33162,Generic
33163,Normal
33164,Reconnaissance
33165,Normal
33166,Generic
33167,Analysis
33168,Exploits
33169,Fuzzers
33170,Fuzzers
33171,Backdoor
33172,Reconnaissance
33173,Fuzzers
33174,Fuzzers
33175,DoS
33176,Normal
33177,Normal
33178,Fuzzers
33179,DoS
33180,Exploits
33181,Normal
33182,Backdoor
33183,DoS
33184,Generic
33185,Normal
33186,Exploits
33187,Normal
33188,Generic
33189,Generic
33190,DoS
33191,Normal
33192,Generic
33193,Normal
33194,Generic
33195,Reconnaissance
33196,Generic
33197,Generic
33198,Fuzzers
33199,Exploits
33200,Fuzzers
33201,Generic
33202,Normal
33203,Exploits
33204,Normal
33205,Exploits
33206,Reconnaissance
33207,Exploits
33208,Generic
33209,Exploits
33210,Generic
33211,Normal
33212,Normal
33213,Fuzzers
33214,Generic
33215,Exploits
33216,Generic
33217,Normal
33218,Analysis
33219,Fuzzers
33220,Exploits
33221,Analysis
33222,Exploits
33223,Normal
33224,Normal
33225,Normal
33226,Generic
33227,Reconnaissance
33228,Generic
33229,Normal
33230,Normal
33231,Generic
33232,Normal
33233,Generic
33234,Generic
33235,Normal
33236,Generic
33237,Exploits
33238,Generic
33239,Fuzzers
33240,Normal
33241,Generic
33242,Reconnaissance
33243,Normal
33244,DoS
33245,Generic
33246,Generic
33247,Normal
33248,Exploits
33249,Normal
33250,Normal
33251,Generic
33252,Normal
33253,Normal
33254,Normal
33255,Normal
33256,Generic
33257,Normal
33258,Exploits
33259,Normal
33260,Exploits
33261,Reconnaissance
33262,Exploits
33263,Normal
33264,Normal
33265,Generic
33266,Generic
33267,Normal
33268,Generic
33269,Exploits
33270,Normal
33271,Exploits
33272,Exploits
33273,Normal
33274,Reconnaissance
33275,Exploits
33276,Backdoor
33277,Generic
33278,Reconnaissance
33279,Fuzzers
33280,Normal
33281,Fuzzers
33282,DoS
33283,Fuzzers
33284,Normal
33285,Normal
33286,Exploits
33287,Normal
33288,Exploits
33289,Normal
33290,Normal
33291,Reconnaissance
33292,Normal
33293,Generic
33294,Exploits
33295,Exploits
33296,Generic
33297,Exploits
33298,Generic
33299,Generic
33300,Generic
33301,Exploits
33302,Normal
33303,Normal
33304,Generic
33305,Exploits
33306,Normal
33307,Normal
33308,Exploits
33309,Normal
33310,Fuzzers
33311,Fuzzers
33312,DoS
33313,Normal
33314,Generic
33315,Generic
33316,Normal
33317,Exploits
33318,Generic
33319,Exploits
33320,Backdoor
33321,Exploits
33322,Reconnaissance
33323,Generic
33324,Exploits
33325,Reconnaissance
33326,Fuzzers
33327,Exploits
33328,DoS
33329,Exploits
33330,Normal
33331,DoS
33332,Normal
33333,Normal
33334,Generic
33335,Normal
33336,DoS
33337,Exploits
33338,Normal
33339,Normal
33340,Normal
33341,Normal
33342,Normal
33343,Normal
33344,Normal
33345,Normal
33346,Generic
33347,Generic
33348,Normal
33349,Normal
33350,Generic
33351,Normal
33352,Normal
33353,Exploits
33354,Fuzzers
33355,Exploits
33356,Reconnaissance
33357,Fuzzers
33358,Generic
33359,Generic
33360,DoS
33361,Generic
33362,Fuzzers
33363,Generic
33364,Reconnaissance
33365,Normal
33366,Generic
33367,Generic
33368,Reconnaissance
33369,DoS
33370,Normal
33371,Normal
33372,Generic
33373,Normal
33374,Generic
33375,Generic
33376,Exploits
33377,Exploits
33378,Normal
33379,Normal
33380,Fuzzers
33381,DoS
33382,Normal
33383,Reconnaissance
33384,Generic
33385,Normal
33386,Generic
33387,Normal
33388,Normal
33389,Normal
33390,Fuzzers
33391,Generic
33392,Reconnaissance
33393,Generic
33394,Exploits
33395,Normal
33396,Normal
33397,Fuzzers
33398,DoS
33399,Normal
33400,Reconnaissance
33401,Normal
33402,Generic
33403,Normal
33404,Exploits
33405,Fuzzers
33406,Normal
33407,Exploits
33408,Generic
33409,Exploits
33410,DoS
33411,Normal
33412,Exploits
33413,Fuzzers
33414,Normal
33415,Generic
33416,Exploits
33417,Normal
33418,Normal
33419,Generic
33420,Normal
33421,Exploits
33422,Generic
33423,Analysis
33424,Normal
33425,Normal
33426,Generic
33427,Normal
33428,Exploits
33429,Generic
33430,Fuzzers
33431,Generic
33432,Reconnaissance
33433,Normal
33434,Generic
33435,Exploits
33436,Normal
33437,DoS
33438,Exploits
33439,Normal
33440,Normal
33441,Fuzzers
33442,Exploits
33443,Normal
33444,Reconnaissance
33445,Generic
33446,Normal
33447,Shellcode
33448,Normal
33449,Fuzzers
33450,Generic
33451,Fuzzers
33452,Normal
33453,Normal
33454,Normal
33455,Generic
33456,Backdoor
33457,Generic
33458,DoS
33459,Normal
33460,Normal
33461,Normal
33462,DoS
33463,Generic
33464,Generic
33465,Exploits
33466,Normal
33467,Normal
33468,Normal
33469,Exploits
33470,Normal
33471,DoS
33472,Fuzzers
33473,Normal
33474,Generic
33475,Exploits
33476,Normal
33477,Exploits
33478,DoS
33479,Reconnaissance
33480,Exploits
33481,Normal
33482,Exploits
33483,Generic
33484,Normal
33485,Generic
33486,DoS
33487,DoS
33488,Generic
33489,Normal
33490,Exploits
33491,Fuzzers
33492,Fuzzers
33493,Generic
33494,Exploits
33495,Fuzzers
33496,Normal
33497,Normal
33498,Generic
33499,Fuzzers
33500,Normal
33501,Normal
33502,Fuzzers
33503,Fuzzers
33504,Normal
33505,Exploits
33506,Normal
33507,Normal
33508,Generic
33509,Normal
33510,Fuzzers
33511,Exploits
33512,Exploits
33513,Exploits
33514,Exploits
33515,Normal
33516,Generic
33517,Generic
33518,Fuzzers
33519,Generic
33520,Exploits
33521,Normal
33522,Normal
33523,Normal
33524,Generic
33525,Exploits
33526,Exploits
33527,Fuzzers
33528,Generic
33529,Normal
33530,Fuzzers
33531,Worms
33532,DoS
33533,Normal
33534,Normal
33535,Normal
33536,Normal
33537,Normal
33538,Exploits
33539,Reconnaissance
33540,Normal
33541,Generic
33542,Generic
33543,Exploits
33544,Reconnaissance
33545,Reconnaissance
33546,Generic
33547,Generic
33548,Exploits
33549,Exploits
33550,Generic
33551,DoS
33552,Normal
33553,Normal
33554,Exploits
33555,Generic
33556,Fuzzers
33557,DoS
33558,Normal
33559,DoS
33560,Normal
33561,Exploits
33562,Normal
33563,Normal
33564,Normal
33565,Normal
33566,Normal
33567,Generic
33568,Normal
33569,Generic
33570,DoS
33571,DoS
33572,Normal
33573,DoS
33574,DoS
33575,Analysis
33576,DoS
33577,Generic
33578,Normal
33579,Generic
33580,Normal
33581,Exploits
33582,Fuzzers
33583,Normal
33584,Normal
33585,Normal
33586,Normal
33587,Reconnaissance
33588,Exploits
33589,Normal
33590,Generic
33591,Exploits
33592,Generic
33593,Reconnaissance
33594,Normal
33595,Normal
33596,Normal
33597,Generic
33598,Normal
33599,Normal
33600,Normal
33601,Normal
33602,DoS
33603,DoS
33604,Exploits
33605,Normal
33606,Normal
33607,Reconnaissance
33608,Normal
33609,Generic
33610,Exploits
33611,Normal
33612,Fuzzers
33613,Exploits
33614,Exploits
33615,Normal
33616,Generic
33617,Normal
33618,Normal
33619,Exploits
33620,Fuzzers
33621,DoS
33622,Generic
33623,Normal
33624,Reconnaissance
33625,Normal
33626,Exploits
33627,Normal
33628,Exploits
33629,Generic
33630,Normal
33631,Generic
33632,Normal
33633,Fuzzers
33634,Generic
33635,Exploits
33636,Normal
33637,Normal
33638,Shellcode
33639,Exploits
33640,Generic
33641,Generic
33642,DoS
33643,Exploits
33644,Fuzzers
33645,Normal
33646,DoS
33647,Exploits
33648,Generic
33649,DoS
33650,DoS
33651,Reconnaissance
33652,Exploits
33653,Normal
33654,Exploits
33655,DoS
33656,Generic
33657,Reconnaissance
33658,Normal
33659,Normal
33660,Normal
33661,Exploits
33662,Generic
33663,Generic
33664,Reconnaissance
33665,Exploits
33666,Reconnaissance
33667,Normal
33668,Normal
33669,Shellcode
33670,Reconnaissance
33671,Generic
33672,DoS
33673,Normal
33674,DoS
33675,Fuzzers
33676,Normal
33677,Generic
33678,Generic
33679,Exploits
33680,Backdoor
33681,Normal
33682,Reconnaissance
33683,Normal
33684,Normal
33685,Normal
33686,Reconnaissance
33687,Reconnaissance
33688,Exploits
33689,Generic
33690,Generic
33691,Fuzzers
33692,Normal
33693,Generic
33694,DoS
33695,Exploits
33696,Normal
33697,Exploits
33698,Exploits
33699,Generic
33700,Generic
33701,Fuzzers
33702,Exploits
33703,Generic
33704,Generic
33705,Reconnaissance
33706,Normal
33707,DoS
33708,Normal
33709,Fuzzers
33710,DoS
33711,Fuzzers
33712,Normal
33713,DoS
33714,Exploits
33715,Normal
33716,Normal
33717,Normal
33718,Generic
33719,Fuzzers
33720,Normal
33721,Exploits
33722,Exploits
33723,Generic
33724,Normal
33725,Normal
33726,Fuzzers
33727,Fuzzers
33728,Normal
33729,Exploits
33730,Shellcode
33731,Generic
33732,Normal
33733,Reconnaissance
33734,Exploits
33735,Normal
33736,Analysis
33737,Normal
33738,Shellcode
33739,Generic
33740,Analysis
33741,Fuzzers
33742,Reconnaissance
33743,Normal
33744,Generic
33745,Normal
33746,Normal
33747,Fuzzers
33748,Normal
33749,DoS
33750,Exploits
33751,Generic
33752,Exploits
33753,Generic
33754,Exploits
33755,Fuzzers
33756,Generic
33757,DoS
33758,Generic
33759,Exploits
33760,Reconnaissance
33761,Exploits
33762,DoS
33763,Generic
33764,Exploits
33765,Normal
33766,DoS
33767,Normal
33768,Exploits
33769,Exploits
33770,Generic
33771,Exploits
33772,Generic
33773,Normal
33774,Fuzzers
33775,Normal
33776,Exploits
33777,Generic
33778,Fuzzers
33779,Normal
33780,Generic
33781,Generic
33782,Normal
33783,Normal
33784,Generic
33785,Normal
33786,Normal
33787,Normal
33788,Reconnaissance
33789,Reconnaissance
33790,Normal
33791,Normal
33792,DoS
33793,Generic
33794,Generic
33795,Normal
33796,Normal
33797,Exploits
33798,Fuzzers
33799,DoS
33800,Backdoor
33801,Normal
33802,Generic
33803,Generic
33804,Generic
33805,Generic
33806,Exploits
33807,Normal
33808,Exploits
33809,Exploits
33810,Exploits
33811,Generic
33812,Normal
33813,Normal
33814,Fuzzers
33815,DoS
33816,Normal
33817,Normal
33818,DoS
33819,Exploits
33820,Normal
33821,Reconnaissance
33822,Normal
33823,Exploits
33824,Generic
33825,Exploits
33826,Exploits
33827,Exploits
33828,Normal
33829,Normal
33830,Exploits
33831,Exploits
33832,Exploits
33833,Normal
33834,Exploits
33835,Normal
33836,Generic
33837,DoS
33838,Reconnaissance
33839,Generic
33840,Exploits
33841,Generic
33842,DoS
33843,DoS
33844,Generic
33845,Exploits
33846,Exploits
33847,Normal
33848,Generic
33849,Normal
33850,Exploits
33851,Normal
33852,Exploits
33853,Fuzzers
33854,Generic
33855,DoS
33856,Normal
33857,Exploits
33858,Exploits
33859,Normal
33860,Exploits
33861,Generic
33862,Normal
33863,Exploits
33864,Generic
33865,Fuzzers
33866,Normal
33867,Exploits
33868,Generic
33869,Fuzzers
33870,Generic
33871,Exploits
33872,Normal
33873,Normal
33874,Exploits
33875,Generic
33876,Reconnaissance
33877,Generic
33878,Generic
33879,Generic
33880,Normal
33881,Normal
33882,Normal
33883,Reconnaissance
33884,Generic
33885,Fuzzers
33886,Normal
33887,Normal
33888,Normal
33889,Generic
33890,DoS
33891,Normal
33892,Exploits
33893,Reconnaissance
33894,Exploits
33895,Generic
33896,Fuzzers
33897,Normal
33898,Exploits
33899,Generic
33900,Exploits
33901,Fuzzers
33902,Generic
33903,Normal
33904,Exploits
33905,Normal
33906,Reconnaissance
33907,Exploits
33908,Fuzzers
33909,Generic
33910,Normal
33911,Reconnaissance
33912,DoS
33913,Exploits
33914,Generic
33915,Generic
33916,Normal
33917,Exploits
33918,Normal
33919,DoS
33920,Exploits
33921,Normal
33922,Reconnaissance
33923,Normal
33924,Exploits
33925,DoS
33926,Normal
33927,Generic
33928,Normal
33929,Exploits
33930,Normal
33931,Normal
33932,Normal
33933,Normal
33934,Exploits
33935,Fuzzers
33936,Exploits
33937,Generic
33938,Generic
33939,Fuzzers
33940,Normal
33941,Fuzzers
33942,Generic
33943,Fuzzers
33944,Generic
33945,Exploits
33946,Fuzzers
33947,Normal
33948,Exploits
33949,Analysis
33950,Reconnaissance
33951,Normal
33952,DoS
33953,Generic
33954,Normal
33955,Fuzzers
33956,Normal
33957,Generic
33958,Generic
33959,Generic
33960,Fuzzers
33961,Exploits
33962,Normal
33963,DoS
33964,Normal
33965,Fuzzers
33966,Exploits
33967,Generic
33968,Normal
33969,Exploits
33970,Fuzzers
33971,Exploits
33972,Reconnaissance
33973,Exploits
33974,Fuzzers
33975,Generic
33976,Normal
33977,Generic
33978,DoS
33979,Exploits
33980,DoS
33981,Normal
33982,Normal
33983,Generic
33984,Reconnaissance
33985,Exploits
33986,Exploits
33987,Normal
33988,Normal
33989,Normal
33990,Normal
33991,Normal
33992,Exploits
